,E_TOTPOP,E_HU,E_HH,E_POV150,E_UNEMP,E_HBURD,E_NOHSDP,E_UNINSUR,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_LIMENG,E_MINRTY,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,E_DAYPOP,E_NOINT,E_AFAM,E_HISP,E_ASIAN,E_AIAN,E_NHPI,E_TWOMORE,E_OTHERRACE,Deaths
18047,22750.0,9802.0,8867.0,3679.0,283.0,1153.0,1764.0,1620.0,4144.0,5392.0,3056.0,486.0,189.0,762.0,177.0,1259.0,198.0,511.0,159.0,16141.0,3434.0,32.0,267.0,87.0,0.0,0.0,376.0,0.0,52.0
18049,20069.0,9743.0,7840.0,4519.0,678.0,1587.0,1811.0,1995.0,3958.0,4765.0,3102.0,282.0,154.0,1694.0,262.0,1005.0,78.0,392.0,203.0,16232.0,3100.0,135.0,1060.0,36.0,32.0,7.0,391.0,33.0,47.0
18051,33711.0,15337.0,13551.0,5957.0,519.0,2352.0,1733.0,1623.0,5861.0,8028.0,5105.0,778.0,143.0,2406.0,687.0,1822.0,391.0,513.0,838.0,36894.0,3604.0,782.0,568.0,122.0,5.0,0.0,890.0,39.0,106.0
18053,66055.0,30489.0,26896.0,16957.0,2282.0,6328.0,5271.0,5048.0,12542.0,13774.0,12579.0,1965.0,94.0,10167.0,1507.0,1818.0,432.0,2030.0,5717.0,65800.0,11290.0,4622.0,2938.0,595.0,60.0,0.0,1900.0,52.0,180.0
18055,32174.0,15290.0,12988.0,7454.0,825.0,2788.0,2736.0,2001.0,6264.0,6982.0,6247.0,625.0,135.0,1239.0,234.0,2673.0,449.0,614.0,302.0,25349.0,6602.0,110.0,531.0,50.0,0.0,20.0,528.0,0.0,99.0
18057,330455.0,129573.0,123066.0,25736.0,5113.0,21765.0,6208.0,13886.0,40737.0,89010.0,27783.0,7105.0,3661.0,56098.0,13060.0,2049.0,1011.0,2665.0,1516.0,319654.0,10009.0,12736.0,13662.0,19933.0,486.0,102.0,8082.0,1097.0,429.0
18059,76614.0,30640.0,29627.0,8874.0,1110.0,5734.0,3694.0,4359.0,12725.0,17899.0,10040.0,1470.0,493.0,6211.0,1143.0,544.0,242.0,860.0,680.0,68388.0,6746.0,2088.0,1931.0,701.0,0.0,0.0,1425.0,66.0,136.0
18061,40164.0,17173.0,14534.0,6645.0,937.0,2221.0,2896.0,2488.0,7092.0,8991.0,6609.0,531.0,77.0,1991.0,418.0,2497.0,220.0,692.0,396.0,30732.0,7346.0,219.0,805.0,213.0,47.0,0.0,556.0,151.0,89.0
18063,166806.0,62846.0,60307.0,15598.0,3273.0,10828.0,6364.0,9460.0,22869.0,41726.0,16560.0,3452.0,951.0,28001.0,4016.0,1012.0,878.0,1453.0,2560.0,157713.0,10292.0,11643.0,6831.0,4847.0,176.0,8.0,3875.0,621.0,263.0
18065,48158.0,21233.0,18387.0,10576.0,885.0,3791.0,3350.0,3042.0,9105.0,9963.0,8279.0,1003.0,68.0,3174.0,699.0,976.0,298.0,726.0,3519.0,39983.0,8134.0,1199.0,916.0,163.0,99.0,7.0,719.0,71.0,123.0
18067,82486.0,39662.0,34632.0,16394.0,2111.0,6836.0,5239.0,5640.0,15816.0,18749.0,13856.0,2494.0,251.0,12792.0,2612.0,1337.0,332.0,2202.0,1211.0,89629.0,11068.0,6523.0,2877.0,1113.0,302.0,12.0,1771.0,194.0,269.0
18069,36351.0,16110.0,14790.0,7158.0,458.0,2930.0,2031.0,2389.0,6332.0,7815.0,5244.0,844.0,166.0,2033.0,470.0,830.0,113.0,571.0,1357.0,32666.0,5385.0,318.0,905.0,238.0,100.0,57.0,415.0,0.0,94.0
18071,44077.0,19276.0,16923.0,10123.0,733.0,3544.0,3364.0,3571.0,7083.0,10682.0,6522.0,1060.0,956.0,5623.0,976.0,1744.0,275.0,1115.0,756.0,44653.0,7855.0,596.0,3238.0,1074.0,38.0,19.0,456.0,202.0,117.0
18073,33433.0,13639.0,12676.0,5060.0,748.0,2612.0,2418.0,1894.0,5970.0,7747.0,5348.0,684.0,299.0,3338.0,377.0,489.0,103.0,458.0,871.0,29493.0,3274.0,289.0,2050.0,81.0,0.0,0.0,918.0,0.0,108.0
18075,20697.0,9253.0,8293.0,5241.0,326.0,1612.0,1636.0,2111.0,3739.0,5184.0,3444.0,402.0,87.0,1093.0,226.0,690.0,173.0,687.0,268.0,17913.0,5411.0,64.0,666.0,95.0,67.0,1.0,199.0,1.0,43.0
18077,32167.0,14529.0,12833.0,6734.0,502.0,2846.0,2397.0,2468.0,5797.0,6582.0,5361.0,863.0,78.0,2440.0,708.0,1683.0,246.0,609.0,2344.0,31243.0,5375.0,691.0,918.0,169.0,73.0,0.0,503.0,86.0,89.0
18079,27639.0,12382.0,10776.0,5374.0,469.0,1798.0,2219.0,2849.0,4465.0,6452.0,4773.0,662.0,83.0,1434.0,56.0,2532.0,229.0,312.0,373.0,21432.0,3772.0,277.0,728.0,14.0,105.0,0.0,310.0,0.0,67.0
18081,156148.0,61690.0,57872.0,20932.0,3005.0,11328.0,8422.0,9424.0,22819.0,38642.0,16031.0,3715.0,928.0,18404.0,4845.0,1570.0,608.0,1455.0,2470.0,140744.0,11711.0,3995.0,5711.0,5861.0,325.0,26.0,2057.0,429.0,318.0
18083,36833.0,17155.0,15186.0,8642.0,665.0,3313.0,2872.0,2841.0,6557.0,7882.0,6528.0,1325.0,323.0,3046.0,1115.0,1334.0,247.0,1210.0,2193.0,44787.0,4404.0,1056.0,834.0,305.0,21.0,19.0,795.0,16.0,113.0
18085,79156.0,38817.0,31462.0,13411.0,1506.0,6033.0,7008.0,8488.0,13053.0,18951.0,10391.0,2110.0,1483.0,9903.0,1481.0,3977.0,774.0,1682.0,1617.0,78432.0,10758.0,518.0,6386.0,1195.0,164.0,30.0,1253.0,357.0,185.0
18087,39537.0,14923.0,12547.0,5496.0,600.0,1724.0,9005.0,16759.0,5479.0,12894.0,4431.0,586.0,1289.0,2356.0,106.0,1138.0,411.0,3541.0,294.0,34281.0,17489.0,63.0,1639.0,28.0,3.0,0.0,601.0,22.0,62.0
18089,485983.0,213679.0,188646.0,114865.0,16615.0,47107.0,35825.0,33081.0,80244.0,114286.0,65944.0,16355.0,8532.0,226052.0,17224.0,3140.0,3536.0,15736.0,5769.0,471125.0,63047.0,113673.0,94064.0,6645.0,892.0,94.0,9058.0,1626.0,1351.0
18091,110026.0,49231.0,42725.0,24449.0,2789.0,9192.0,8269.0,7517.0,19462.0,23666.0,14693.0,3105.0,645.0,23568.0,2828.0,2066.0,964.0,2698.0,7934.0,106359.0,13278.0,11588.0,7510.0,728.0,288.0,5.0,3340.0,109.0,308.0
18093,45552.0,21191.0,18968.0,9326.0,920.0,3600.0,3522.0,3275.0,9224.0,9908.0,8049.0,1054.0,114.0,2260.0,565.0,2283.0,315.0,1000.0,645.0,38729.0,7627.0,197.0,766.0,242.0,77.0,7.0,768.0,203.0,137.0
18095,129486.0,59173.0,51276.0,31281.0,3291.0,12794.0,9800.0,10120.0,23564.0,28038.0,23560.0,4119.0,848.0,20361.0,2486.0,2903.0,594.0,3448.0,5994.0,114845.0,17457.0,10229.0,5492.0,655.0,217.0,1.0,3356.0,411.0,348.0
18097,957337.0,424711.0,377695.0,258211.0,28426.0,118538.0,83668.0,93045.0,119894.0,236265.0,127287.0,32256.0,30448.0,437761.0,57363.0,6377.0,6613.0,32878.0,16308.0,1190163.0,127853.0,267142.0,100911.0,33260.0,1512.0,204.0,30956.0,3776.0,1715.0
18099,46336.0,20333.0,17430.0,10618.0,746.0,3829.0,4589.0,5635.0,8159.0,11687.0,5833.0,771.0,874.0,5978.0,765.0,1542.0,432.0,1025.0,840.0,43379.0,11425.0,278.0,4731.0,234.0,5.0,0.0,720.0,10.0,137.0
18101,10169.0,4808.0,4095.0,1929.0,76.0,736.0,900.0,553.0,1994.0,2257.0,1852.0,182.0,0.0,599.0,49.0,662.0,89.0,154.0,300.0,12157.0,1756.0,82.0,247.0,32.0,106.0,0.0,132.0,0.0,29.0
18103,35684.0,15398.0,13531.0,8465.0,792.0,2807.0,3447.0,2836.0,6202.0,7563.0,5181.0,856.0,193.0,4150.0,317.0,1218.0,121.0,780.0,2198.0,29082.0,5620.0,1583.0,1225.0,219.0,214.0,0.0,881.0,28.0,93.0
18105,147318.0,62073.0,56399.0,38937.0,5053.0,17500.0,5959.0,9177.0,19057.0,23192.0,15768.0,3030.0,1030.0,24618.0,10733.0,3514.0,697.0,4373.0,15388.0,163295.0,12525.0,4807.0,5169.0,9635.0,291.0,8.0,4582.0,126.0,239.0
18107,38295.0,16709.0,15618.0,7652.0,773.0,2947.0,2512.0,3085.0,6979.0,8583.0,5734.0,981.0,391.0,3211.0,757.0,1123.0,162.0,736.0,1286.0,36469.0,3733.0,323.0,1872.0,262.0,38.0,14.0,665.0,37.0,122.0
18109,70141.0,28519.0,26460.0,10508.0,1863.0,4965.0,5765.0,4251.0,11626.0,15847.0,9365.0,1449.0,129.0,3217.0,713.0,2229.0,434.0,907.0,988.0,50954.0,6170.0,201.0,1176.0,560.0,13.0,0.0,1101.0,166.0,179.0
18111,13981.0,6101.0,5599.0,2560.0,492.0,967.0,1396.0,905.0,2662.0,3000.0,2406.0,348.0,162.0,1307.0,46.0,355.0,62.0,226.0,229.0,10536.0,1520.0,181.0,953.0,0.0,19.0,0.0,154.0,0.0,37.0
18113,47640.0,20659.0,18133.0,7467.0,950.0,3463.0,5153.0,4625.0,7518.0,11773.0,6637.0,890.0,1059.0,6277.0,697.0,1722.0,520.0,1421.0,800.0,43387.0,7018.0,301.0,4974.0,327.0,26.0,33.0,583.0,33.0,124.0
18115,5890.0,2865.0,2623.0,887.0,55.0,375.0,536.0,421.0,1278.0,1129.0,904.0,99.0,0.0,276.0,151.0,455.0,19.0,169.0,53.0,3949.0,876.0,31.0,80.0,29.0,5.0,0.0,127.0,4.0,11.0
18117,19552.0,9243.0,7988.0,4637.0,261.0,1621.0,2248.0,1472.0,3794.0,4446.0,4126.0,794.0,52.0,1026.0,309.0,1576.0,91.0,490.0,310.0,18920.0,3635.0,494.0,145.0,100.0,16.0,0.0,271.0,0.0,60.0
18119,20854.0,10234.0,8830.0,5406.0,512.0,2011.0,2203.0,2251.0,4076.0,4355.0,3626.0,334.0,63.0,827.0,93.0,2098.0,226.0,283.0,171.0,16235.0,3252.0,6.0,271.0,101.0,108.0,0.0,341.0,0.0,66.0
18121,16912.0,8253.0,6005.0,4144.0,309.0,1108.0,1930.0,2097.0,3275.0,3756.0,2729.0,194.0,134.0,926.0,153.0,1319.0,289.0,531.0,1374.0,13095.0,4194.0,225.0,265.0,0.0,38.0,0.0,386.0,12.0,47.0
18123,19091.0,8737.0,7713.0,3283.0,290.0,1252.0,1298.0,836.0,3578.0,4024.0,2915.0,301.0,10.0,1160.0,600.0,1051.0,201.0,405.0,1608.0,16653.0,2744.0,511.0,281.0,113.0,30.0,0.0,215.0,10.0,47.0
18125,12364.0,5787.0,5294.0,2127.0,182.0,735.0,1072.0,480.0,2492.0,2689.0,1969.0,169.0,10.0,467.0,115.0,804.0,57.0,198.0,240.0,8909.0,2632.0,94.0,181.0,69.0,0.0,0.0,123.0,0.0,38.0
18127,169482.0,69271.0,65153.0,25289.0,3832.0,13898.0,7602.0,8953.0,27776.0,37370.0,18781.0,4062.0,824.0,29911.0,3954.0,3187.0,1068.0,2356.0,4133.0,153462.0,15918.0,6273.0,17335.0,2226.0,298.0,50.0,3658.0,71.0,347.0
18129,25480.0,11552.0,10361.0,3733.0,453.0,1801.0,1340.0,1272.0,4761.0,5628.0,3266.0,453.0,0.0,1157.0,334.0,788.0,33.0,391.0,281.0,20515.0,2946.0,411.0,314.0,66.0,14.0,0.0,255.0,97.0,54.0
18131,12482.0,6119.0,5113.0,2525.0,361.0,1044.0,1040.0,895.0,2431.0,2757.0,1976.0,400.0,0.0,767.0,146.0,845.0,59.0,268.0,145.0,10414.0,1801.0,21.0,391.0,58.0,14.0,39.0,244.0,0.0,32.0
18133,37419.0,15188.0,13651.0,6027.0,398.0,2650.0,2771.0,1723.0,6229.0,7212.0,4295.0,645.0,280.0,3166.0,486.0,1241.0,369.0,578.0,5200.0,36082.0,4068.0,943.0,753.0,1001.0,65.0,8.0,387.0,9.0,83.0
18135,24694.0,11711.0,10358.0,5115.0,583.0,1890.0,1942.0,2214.0,4967.0,5629.0,4218.0,628.0,226.0,1912.0,263.0,751.0,175.0,463.0,375.0,20345.0,4505.0,109.0,899.0,92.0,9.0,0.0,410.0,393.0,61.0
18137,28457.0,12430.0,11243.0,5363.0,658.0,2317.0,1891.0,2137.0,5043.0,6777.0,3778.0,696.0,114.0,1368.0,657.0,1048.0,389.0,551.0,523.0,26958.0,4563.0,96.0,526.0,270.0,18.0,0.0,358.0,100.0,91.0
18139,16632.0,7503.0,6648.0,3671.0,424.0,1285.0,1374.0,1586.0,3020.0,3695.0,2723.0,291.0,87.0,736.0,345.0,258.0,79.0,362.0,220.0,11436.0,4053.0,312.0,283.0,17.0,3.0,0.0,106.0,15.0,46.0
18141,270881.0,117050.0,104380.0,60680.0,6668.0,24555.0,18046.0,20483.0,42735.0,63866.0,36887.0,7093.0,3038.0,76290.0,12003.0,1816.0,1757.0,7471.0,12786.0,283467.0,37223.0,34034.0,24153.0,6743.0,750.0,146.0,9365.0,1099.0,572.0
18143,23785.0,10667.0,9228.0,6535.0,464.0,2468.0,3176.0,1734.0,4067.0,5249.0,5490.0,576.0,7.0,1268.0,412.0,1692.0,254.0,558.0,419.0,22558.0,5209.0,42.0,574.0,66.0,161.0,0.0,302.0,123.0,69.0
18145,44559.0,19395.0,17902.0,7862.0,809.0,3548.0,3624.0,2902.0,7576.0,10178.0,6275.0,882.0,192.0,3594.0,928.0,806.0,474.0,903.0,731.0,40714.0,5874.0,465.0,1984.0,221.0,17.0,0.0,823.0,84.0,108.0
18147,20364.0,9126.0,8321.0,3729.0,413.0,1492.0,1281.0,698.0,4027.0,4428.0,2932.0,273.0,26.0,1131.0,145.0,1145.0,99.0,270.0,290.0,16889.0,3596.0,131.0,604.0,73.0,16.0,0.0,238.0,69.0,66.0
18149,22996.0,11185.0,8490.0,6153.0,553.0,1699.0,2386.0,1518.0,4203.0,5435.0,3447.0,331.0,90.0,1452.0,201.0,1028.0,127.0,429.0,63.0,17561.0,4844.0,166.0,919.0,58.0,0.0,0.0,306.0,3.0,69.0
18151,34591.0,20147.0,14449.0,6009.0,1043.0,2510.0,2068.0,2505.0,6956.0,7057.0,4618.0,385.0,177.0,2237.0,561.0,2290.0,44.0,731.0,1366.0,31718.0,4834.0,130.0,1288.0,193.0,14.0,0.0,601.0,11.0,91.0
18153,20647.0,8982.0,7806.0,5033.0,384.0,1472.0,1755.0,1711.0,3635.0,4017.0,3459.0,569.0,94.0,1783.0,449.0,1122.0,247.0,416.0,2169.0,18336.0,3812.0,771.0,368.0,157.0,27.0,0.0,402.0,58.0,59.0
18155,10727.0,5395.0,4430.0,3472.0,265.0,1034.0,1174.0,1311.0,2007.0,2656.0,2057.0,238.0,29.0,511.0,108.0,1067.0,189.0,231.0,103.0,7500.0,2597.0,63.0,211.0,73.0,0.0,0.0,164.0,0.0,33.0
18157,193302.0,77128.0,71686.0,49244.0,3923.0,21697.0,8468.0,12417.0,21986.0,39609.0,18766.0,4283.0,2668.0,48053.0,13390.0,2402.0,1055.0,5789.0,17107.0,204872.0,18807.0,10618.0,16372.0,15574.0,361.0,71.0,4285.0,772.0,250.0
18159,15154.0,7021.0,6360.0,2580.0,275.0,884.0,996.0,1293.0,3136.0,3176.0,2217.0,250.0,84.0,824.0,0.0,580.0,43.0,111.0,232.0,11479.0,2063.0,8.0,458.0,62.0,0.0,0.0,296.0,0.0,48.0
18161,7140.0,3266.0,2848.0,1185.0,106.0,554.0,625.0,557.0,1398.0,1494.0,1144.0,160.0,26.0,363.0,64.0,355.0,44.0,148.0,64.0,5455.0,1632.0,6.0,155.0,132.0,0.0,0.0,70.0,0.0,24.0
18163,181548.0,84478.0,76094.0,43864.0,4671.0,21126.0,12111.0,13883.0,30633.0,39248.0,26944.0,5708.0,1110.0,30604.0,9053.0,2116.0,936.0,5799.0,6732.0,209817.0,20419.0,17189.0,5034.0,2399.0,104.0,342.0,5248.0,288.0,475.0
18165,15485.0,7512.0,6557.0,3867.0,589.0,1074.0,907.0,785.0,3075.0,3382.0,3003.0,550.0,48.0,548.0,233.0,562.0,198.0,245.0,231.0,12815.0,2351.0,106.0,208.0,44.0,28.0,8.0,154.0,0.0,56.0
18167,107305.0,47351.0,42657.0,29022.0,3056.0,12210.0,7196.0,7209.0,17535.0,21890.0,18139.0,2769.0,507.0,15846.0,3630.0,1314.0,1168.0,3416.0,8354.0,114909.0,11681.0,7702.0,2971.0,2112.0,175.0,73.0,2666.0,147.0,349.0
18169,31198.0,14162.0,12705.0,6542.0,654.0,2288.0,2207.0,2483.0,6492.0,6441.0,4504.0,832.0,115.0,1842.0,391.0,591.0,160.0,652.0,1929.0,29219.0,4544.0,309.0,832.0,162.0,262.0,11.0,266.0,0.0,83.0
18171,8219.0,3760.0,3383.0,1290.0,133.0,517.0,404.0,369.0,1713.0,1768.0,1374.0,102.0,6.0,367.0,33.0,167.0,45.0,88.0,91.0,5891.0,771.0,52.0,166.0,19.0,0.0,0.0,118.0,12.0,29.0
18173,62608.0,26309.0,24607.0,6726.0,1141.0,3987.0,2535.0,2342.0,10882.0,14940.0,7574.0,1309.0,318.0,5500.0,1117.0,1382.0,235.0,525.0,794.0,47696.0,5026.0,1147.0,1213.0,1768.0,54.0,4.0,997.0,317.0,140.0
18175,27942.0,12454.0,10820.0,6815.0,548.0,2073.0,2880.0,2479.0,4760.0,6399.0,4787.0,623.0,41.0,930.0,94.0,2225.0,101.0,729.0,280.0,20527.0,4993.0,18.0,374.0,96.0,10.0,0.0,419.0,13.0,78.0
18177,66176.0,31446.0,27435.0,16478.0,1427.0,6595.0,5546.0,7402.0,12562.0,14616.0,11374.0,2095.0,509.0,8166.0,1742.0,1031.0,301.0,2062.0,2751.0,69789.0,12276.0,3133.0,2065.0,847.0,46.0,1.0,1889.0,185.0,233.0
18179,28010.0,11923.0,11122.0,4622.0,384.0,2102.0,1475.0,1512.0,5079.0,6955.0,3519.0,647.0,50.0,1762.0,297.0,815.0,68.0,441.0,601.0,24699.0,3829.0,228.0,873.0,107.0,57.0,0.0,497.0,0.0,79.0
18181,24163.0,13153.0,9792.0,4319.0,516.0,1942.0,1800.0,2004.0,4793.0,5636.0,4031.0,465.0,397.0,2678.0,298.0,1507.0,133.0,260.0,296.0,20645.0,3517.0,149.0,2083.0,79.0,138.0,0.0,229.0,0.0,57.0
18183,33899.0,14911.0,13822.0,5360.0,792.0,2444.0,2018.0,2474.0,6057.0,7808.0,4749.0,883.0,27.0,1798.0,477.0,891.0,71.0,435.0,441.0,30809.0,4081.0,128.0,726.0,121.0,65.0,0.0,747.0,11.0,74.0
19001,7048.0,3709.0,3217.0,1388.0,215.0,504.0,253.0,315.0,1577.0,1507.0,1050.0,149.0,2.0,331.0,89.0,100.0,16.0,93.0,144.0,4933.0,1104.0,34.0,157.0,39.0,0.0,0.0,79.0,22.0,32.0
19005,13761.0,7816.0,5947.0,2569.0,197.0,1161.0,1116.0,1092.0,3111.0,3182.0,1541.0,191.0,241.0,1390.0,210.0,1212.0,83.0,238.0,299.0,10392.0,3050.0,164.0,945.0,60.0,119.0,0.0,102.0,0.0,74.0
19007,12462.0,6639.0,5196.0,3903.0,348.0,1264.0,843.0,1172.0,2885.0,2783.0,2259.0,204.0,15.0,634.0,219.0,549.0,83.0,378.0,137.0,11173.0,2600.0,77.0,264.0,35.0,49.0,0.0,209.0,0.0,50.0
19009,5528.0,2988.0,2691.0,1018.0,38.0,463.0,402.0,235.0,1364.0,1148.0,707.0,134.0,1.0,213.0,5.0,23.0,10.0,162.0,113.0,3854.0,789.0,2.0,45.0,2.0,0.0,0.0,160.0,4.0,18.0
19011,25558.0,11187.0,10306.0,3561.0,314.0,1829.0,940.0,609.0,4697.0,5971.0,2767.0,520.0,51.0,1119.0,217.0,297.0,81.0,317.0,337.0,17336.0,2981.0,84.0,394.0,100.0,40.0,0.0,436.0,65.0,61.0
19013,131813.0,58187.0,53321.0,30992.0,3840.0,13304.0,6867.0,5837.0,21730.0,28562.0,17109.0,3130.0,2451.0,25884.0,6660.0,1913.0,1064.0,3883.0,4802.0,143900.0,16685.0,12513.0,5952.0,3548.0,368.0,334.0,3050.0,119.0,272.0
19015,26381.0,12017.0,10801.0,3837.0,325.0,1857.0,1089.0,810.0,4781.0,5665.0,3374.0,376.0,113.0,1523.0,1040.0,439.0,104.0,593.0,564.0,20833.0,3049.0,299.0,719.0,68.0,25.0,69.0,343.0,0.0,74.0
19017,25032.0,10503.0,9680.0,2996.0,422.0,1495.0,596.0,783.0,4942.0,5611.0,2734.0,520.0,104.0,1297.0,596.0,135.0,84.0,283.0,1527.0,22989.0,2033.0,251.0,407.0,279.0,33.0,15.0,304.0,8.0,73.0
19019,21141.0,9113.0,8027.0,2862.0,320.0,1367.0,852.0,1248.0,3805.0,5625.0,2620.0,317.0,33.0,869.0,198.0,481.0,116.0,427.0,255.0,15537.0,2990.0,30.0,344.0,73.0,23.0,2.0,395.0,2.0,49.0
19021,19950.0,8292.0,7584.0,4167.0,636.0,1332.0,2761.0,1709.0,3019.0,5160.0,1934.0,348.0,2026.0,8394.0,855.0,191.0,373.0,329.0,1004.0,19321.0,1702.0,450.0,5179.0,2093.0,7.0,332.0,317.0,16.0,37.0
19023,14508.0,6804.0,6153.0,2735.0,276.0,1085.0,665.0,518.0,3269.0,3275.0,1647.0,328.0,27.0,520.0,140.0,144.0,41.0,232.0,237.0,8343.0,2336.0,116.0,210.0,82.0,25.0,12.0,64.0,11.0,35.0
19025,9656.0,5108.0,4103.0,1877.0,108.0,576.0,422.0,325.0,2205.0,2058.0,1096.0,244.0,11.0,588.0,143.0,71.0,83.0,150.0,791.0,8028.0,969.0,153.0,196.0,36.0,18.0,0.0,182.0,3.0,29.0
19027,20150.0,9519.0,8651.0,3641.0,205.0,1634.0,923.0,415.0,4100.0,4721.0,2160.0,473.0,69.0,1161.0,598.0,80.0,25.0,523.0,392.0,21066.0,2659.0,103.0,525.0,134.0,9.0,0.0,335.0,55.0,70.0
19029,12990.0,6583.0,5901.0,2840.0,122.0,1258.0,1037.0,597.0,2973.0,2852.0,1631.0,233.0,114.0,658.0,266.0,98.0,50.0,400.0,264.0,11932.0,1836.0,79.0,381.0,37.0,21.0,17.0,123.0,0.0,42.0
19031,18475.0,8244.0,7472.0,2323.0,281.0,1296.0,602.0,416.0,3600.0,4115.0,1920.0,297.0,77.0,863.0,118.0,349.0,68.0,223.0,309.0,12860.0,2169.0,150.0,398.0,117.0,33.0,0.0,159.0,6.0,46.0
19033,42672.0,22364.0,19452.0,7428.0,741.0,3819.0,2080.0,1813.0,9175.0,8836.0,5841.0,1012.0,184.0,4304.0,1815.0,760.0,257.0,1224.0,1123.0,45144.0,4836.0,756.0,2143.0,488.0,106.0,91.0,663.0,57.0,149.0
19035,11281.0,5734.0,5297.0,2191.0,146.0,725.0,628.0,532.0,2692.0,2438.0,1184.0,293.0,6.0,880.0,334.0,78.0,35.0,347.0,495.0,9832.0,1367.0,344.0,94.0,125.0,0.0,0.0,317.0,0.0,41.0
19037,11970.0,5702.0,5107.0,1849.0,143.0,883.0,525.0,744.0,2462.0,2771.0,1606.0,115.0,127.0,562.0,145.0,123.0,30.0,193.0,195.0,10342.0,1663.0,63.0,338.0,12.0,16.0,2.0,118.0,13.0,51.0
19039,9383.0,4325.0,3950.0,2747.0,94.0,1010.0,931.0,667.0,1687.0,2326.0,1688.0,192.0,248.0,1720.0,166.0,241.0,252.0,400.0,183.0,8940.0,1836.0,11.0,1425.0,5.0,27.0,0.0,247.0,5.0,26.0
19041,16138.0,8292.0,7381.0,2837.0,388.0,1660.0,607.0,746.0,3388.0,3629.0,2451.0,428.0,104.0,1124.0,499.0,124.0,53.0,465.0,322.0,15833.0,1985.0,19.0,622.0,110.0,16.0,0.0,321.0,36.0,43.0
19043,17527.0,9133.0,7563.0,4035.0,205.0,1557.0,1245.0,1041.0,4109.0,3708.0,2430.0,327.0,190.0,719.0,383.0,457.0,133.0,517.0,319.0,13167.0,3473.0,138.0,352.0,74.0,42.0,0.0,113.0,0.0,57.0
19045,46734.0,22114.0,19477.0,10782.0,987.0,4755.0,3140.0,2241.0,9180.0,10537.0,6526.0,1342.0,199.0,4275.0,1928.0,499.0,171.0,1367.0,805.0,44431.0,6679.0,1323.0,1491.0,311.0,117.0,3.0,1015.0,15.0,143.0
19047,16998.0,7068.0,6388.0,4467.0,435.0,1100.0,1992.0,1471.0,2895.0,4203.0,2549.0,548.0,1589.0,5948.0,223.0,385.0,449.0,429.0,608.0,14703.0,2602.0,512.0,4847.0,387.0,47.0,23.0,128.0,4.0,36.0
19049,90418.0,37769.0,35383.0,8824.0,1612.0,6068.0,2638.0,3451.0,10775.0,24973.0,6709.0,1353.0,1670.0,14270.0,6008.0,1031.0,663.0,1155.0,582.0,96402.0,5674.0,1720.0,5583.0,4161.0,95.0,28.0,2578.0,105.0,136.0
19051,8977.0,3602.0,3182.0,1345.0,128.0,564.0,1007.0,2273.0,1570.0,2630.0,1032.0,138.0,67.0,297.0,41.0,224.0,183.0,508.0,106.0,6350.0,3392.0,0.0,137.0,51.0,0.0,0.0,103.0,6.0,19.0
19053,7908.0,3853.0,3242.0,1935.0,152.0,862.0,493.0,512.0,1604.0,1712.0,1145.0,128.0,21.0,652.0,216.0,268.0,45.0,252.0,714.0,5909.0,1281.0,96.0,252.0,74.0,0.0,1.0,219.0,10.0,23.0
19055,17107.0,8108.0,6915.0,2467.0,166.0,1275.0,1073.0,615.0,3327.0,4058.0,1785.0,199.0,18.0,707.0,215.0,285.0,62.0,236.0,233.0,12016.0,2252.0,40.0,266.0,79.0,16.0,0.0,248.0,58.0,50.0
19057,39227.0,18613.0,16850.0,8896.0,832.0,4077.0,2130.0,1596.0,8109.0,8886.0,6501.0,1828.0,179.0,5161.0,1170.0,797.0,205.0,1389.0,695.0,42869.0,5760.0,2343.0,1318.0,363.0,41.0,2.0,1080.0,14.0,109.0
19059,17260.0,14048.0,8479.0,2689.0,178.0,1907.0,525.0,793.0,4492.0,3277.0,2507.0,347.0,104.0,822.0,1083.0,979.0,43.0,403.0,222.0,17801.0,1904.0,31.0,375.0,171.0,30.0,0.0,215.0,0.0,62.0
19061,97193.0,41518.0,38655.0,15782.0,2142.0,8639.0,4387.0,3392.0,17256.0,22166.0,10709.0,2386.0,599.0,9472.0,3713.0,1543.0,374.0,2243.0,4048.0,106612.0,9363.0,3007.0,2511.0,1134.0,160.0,561.0,1987.0,112.0,226.0
19063,9322.0,4811.0,4023.0,1459.0,147.0,599.0,593.0,593.0,1968.0,1925.0,1507.0,172.0,152.0,1258.0,161.0,190.0,124.0,144.0,907.0,7847.0,1033.0,187.0,907.0,26.0,12.0,0.0,87.0,39.0,39.0
19065,19604.0,9606.0,8215.0,4444.0,222.0,1967.0,1141.0,886.0,4195.0,4171.0,3048.0,358.0,89.0,1374.0,253.0,547.0,61.0,431.0,650.0,16653.0,2804.0,288.0,511.0,87.0,9.0,1.0,478.0,0.0,77.0
19067,15713.0,7571.0,6899.0,3039.0,207.0,1196.0,876.0,943.0,3477.0,3541.0,2458.0,303.0,79.0,1542.0,223.0,102.0,78.0,487.0,308.0,12702.0,2151.0,241.0,574.0,240.0,87.0,107.0,293.0,0.0,48.0
